symbol,timestamp,tradingDay,open,high,low,close,volume
ESH20,2020-02-20T15:51:00-06:00,2/20/2020,3367.25,3367.75,3367.25,3367.75,210
ESH20,2020-02-20T15:52:00-06:00,2/20/2020,3367.75,3368,3367.5,3368,192
ESH20,2020-02-20T15:53:00-06:00,2/20/2020,3368.25,3368.25,3368,3368,63
ESH20,2020-02-20T15:54:00-06:00,2/20/2020,3368.25,3368.25,3367.75,3367.75,164
ESH20,2020-02-20T15:55:00-06:00,2/20/2020,3367.75,3368.25,3367.75,3368.25,265
ESH20,2020-02-20T15:56:00-06:00,2/20/2020,3368.5,3368.5,3368.25,3368.5,69
ESH20,2020-02-20T15:57:00-06:00,2/20/2020,3368.25,3368.25,3367.5,3367.5,424
ESH20,2020-02-20T15:58:00-06:00,2/20/2020,3367.5,3367.75,3367.5,3367.5,281
ESH20,2020-02-20T15:59:00-06:00,2/20/2020,3367.5,3367.75,3367.25,3367.5,615
ESH20,2020-02-20T17:00:00-06:00,2/21/2020,3367,3367.75,3365.75,3366.25,1413
ESH20,2020-02-20T17:01:00-06:00,2/21/2020,3366.25,3366.75,3366,3366,335
ESH20,2020-02-20T17:02:00-06:00,2/21/2020,3366,3366.5,3365.75,3366,407
ESH20,2020-02-20T17:03:00-06:00,2/21/2020,3366,3367.5,3366,3367.5,365
ESH20,2020-02-20T17:04:00-06:00,2/21/2020,3367.5,3369.25,3367.25,3368.5,860
ESH20,2020-02-20T17:05:00-06:00,2/21/2020,3368.75,3369,3367.75,3368,368
ESH20,2020-02-20T17:06:00-06:00,2/21/2020,3368,3368,3367.25,3367.5,227
ESH20,2020-02-20T17:07:00-06:00,2/21/2020,3367.25,3367.75,3366.75,3367.5,283
ESH20,2020-02-20T17:08:00-06:00,2/21/2020,3367.25,3367.5,3366.75,3366.75,237
ESH20,2020-02-20T17:09:00-06:00,2/21/2020,3366.75,3367,3366.25,3366.25,192
ESH20,2020-02-20T17:10:00-06:00,2/21/2020,3366.5,3367.75,3366.25,3367.25,302
ESH20,2020-02-20T17:11:00-06:00,2/21/2020,3367.25,3367.25,3366.5,3367,210
ESH20,2020-02-20T17:12:00-06:00,2/21/2020,3366.75,3366.75,3366.25,3366.5,351
ESH20,2020-02-20T17:13:00-06:00,2/21/2020,3366.5,3366.75,3366.25,3366.25,200
ESH20,2020-02-20T17:14:00-06:00,2/21/2020,3366,3366.5,3366,3366,130
ESH20,2020-02-20T17:15:00-06:00,2/21/2020,3366,3366.25,3364.75,3364.75,989
ESH20,2020-02-20T17:16:00-06:00,2/21/2020,3364.75,3365,3363.25,3363.5,636
ESH20,2020-02-20T17:17:00-06:00,2/21/2020,3363.5,3364,3362.5,3362.75,925
ESH20,2020-02-20T17:18:00-06:00,2/21/2020,3362.75,3363.25,3362,3362.75,794
ESH20,2020-02-20T17:19:00-06:00,2/21/2020,3363,3363.5,3362.5,3362.75,574
ESH20,2020-02-20T17:20:00-06:00,2/21/2020,3362.75,3363,3360.75,3361,833
ESH20,2020-02-20T17:21:00-06:00,2/21/2020,3361,3362.25,3361,3361.5,518
ESH20,2020-02-20T17:22:00-06:00,2/21/2020,3361.75,3362.25,3361.5,3361.75,249
ESH20,2020-02-20T17:23:00-06:00,2/21/2020,3361.75,3361.75,3361,3361.25,274
ESH20,2020-02-20T17:24:00-06:00,2/21/2020,3361.25,3362.5,3361,3362,425
ESH20,2020-02-20T17:25:00-06:00,2/21/2020,3361.75,3362,3361,3361.25,362
ESH20,2020-02-20T17:26:00-06:00,2/21/2020,3361,3362.5,3361,3361.75,571
ESH20,2020-02-20T17:27:00-06:00,2/21/2020,3361.75,3362,3361.25,3361.75,293
ESH20,2020-02-20T17:28:00-06:00,2/21/2020,3361.75,3362,3360.75,3361,396
ESH20,2020-02-20T17:29:00-06:00,2/21/2020,3361,3361.75,3360.75,3361.75,629
ESH20,2020-02-20T17:30:00-06:00,2/21/2020,3361.5,3363,3361.5,3362.5,1316
ESH20,2020-02-20T17:31:00-06:00,2/21/2020,3362.25,3363,3362.25,3362.75,501
ESH20,2020-02-20T17:32:00-06:00,2/21/2020,3362.5,3363,3362.25,3362.5,266
ESH20,2020-02-20T17:33:00-06:00,2/21/2020,3362.5,3362.75,3361.5,3361.5,289
ESH20,2020-02-20T17:34:00-06:00,2/21/2020,3361.5,3362.25,3360,3360.25,697
ESH20,2020-02-20T17:35:00-06:00,2/21/2020,3360,3361.5,3360,3360.75,418
ESH20,2020-02-20T17:36:00-06:00,2/21/2020,3360.75,3361.75,3360.5,3361.5,502
ESH20,2020-02-20T17:37:00-06:00,2/21/2020,3361.5,3361.5,3360.5,3360.5,481
ESH20,2020-02-20T17:38:00-06:00,2/21/2020,3360.75,3361.25,3360,3360.75,539
ESH20,2020-02-20T17:39:00-06:00,2/21/2020,3360.75,3361.75,3360.75,3361.75,339
ESH20,2020-02-20T17:40:00-06:00,2/21/2020,3361.75,3362.25,3361.5,3362,530
ESH20,2020-02-20T17:41:00-06:00,2/21/2020,3362,3362.5,3362,3362.5,319
ESH20,2020-02-20T17:42:00-06:00,2/21/2020,3362.25,3362.75,3362.25,3362.75,188
ESH20,2020-02-20T17:43:00-06:00,2/21/2020,3362.5,3363,3362.25,3363,269
ESH20,2020-02-20T17:44:00-06:00,2/21/2020,3362.75,3363,3362.25,3362.5,132
ESH20,2020-02-20T17:45:00-06:00,2/21/2020,3362.5,3363,3362.5,3362.5,185
ESH20,2020-02-20T17:46:00-06:00,2/21/2020,3362.25,3362.5,3361.75,3361.75,194
ESH20,2020-02-20T17:47:00-06:00,2/21/2020,3361.5,3361.5,3353.25,3357.25,4924
ESH20,2020-02-20T17:48:00-06:00,2/21/2020,3357,3357.75,3356.25,3356.25,788
ESH20,2020-02-20T17:49:00-06:00,2/21/2020,3356.5,3357.25,3355.25,3357,848
ESH20,2020-02-20T17:50:00-06:00,2/21/2020,3356.75,3357,3355.25,3356.25,717
ESH20,2020-02-20T17:51:00-06:00,2/21/2020,3356.5,3357,3354.5,3354.75,894
ESH20,2020-02-20T17:52:00-06:00,2/21/2020,3354.75,3355.75,3354.5,3354.5,611
ESH20,2020-02-20T17:53:00-06:00,2/21/2020,3354.5,3356.25,3354.5,3356.25,1035
ESH20,2020-02-20T17:54:00-06:00,2/21/2020,3356,3357.25,3356,3357,769
ESH20,2020-02-20T17:55:00-06:00,2/21/2020,3357,3358.5,3356.25,3357.75,1027
ESH20,2020-02-20T17:56:00-06:00,2/21/2020,3357.75,3358.25,3357,3357.25,295
ESH20,2020-02-20T17:57:00-06:00,2/21/2020,3357.5,3357.5,3356.25,3356.25,392
ESH20,2020-02-20T17:58:00-06:00,2/21/2020,3356.25,3356.25,3354.5,3355.75,764
ESH20,2020-02-20T17:59:00-06:00,2/21/2020,3355.5,3356.75,3355.25,3356,448
ESH20,2020-02-20T18:00:00-06:00,2/21/2020,3356,3357.5,3355.75,3356.25,871
ESH20,2020-02-20T18:01:00-06:00,2/21/2020,3356.25,3357.5,3356,3357.5,556
ESH20,2020-02-20T18:02:00-06:00,2/21/2020,3357.5,3359,3357.5,3359,845
ESH20,2020-02-20T18:03:00-06:00,2/21/2020,3359,3359,3358.25,3358.75,509
ESH20,2020-02-20T18:04:00-06:00,2/21/2020,3358.75,3359,3358.25,3358.75,438
ESH20,2020-02-20T18:05:00-06:00,2/21/2020,3358.5,3360.5,3357.75,3360,1240
ESH20,2020-02-20T18:06:00-06:00,2/21/2020,3360,3361.5,3359.25,3361.5,1330
ESH20,2020-02-20T18:07:00-06:00,2/21/2020,3361.25,3361.75,3360.5,3360.75,850
ESH20,2020-02-20T18:08:00-06:00,2/21/2020,3361,3362,3360.75,3361.75,261
ESH20,2020-02-20T18:09:00-06:00,2/21/2020,3362,3362.5,3361.25,3361.25,626
ESH20,2020-02-20T18:10:00-06:00,2/21/2020,3361.5,3362,3360.5,3361,529
ESH20,2020-02-20T18:11:00-06:00,2/21/2020,3361,3361.25,3360.5,3360.75,385
ESH20,2020-02-20T18:12:00-06:00,2/21/2020,3361,3361,3360,3360,488
ESH20,2020-02-20T18:13:00-06:00,2/21/2020,3360,3360.75,3360,3360.5,251
ESH20,2020-02-20T18:14:00-06:00,2/21/2020,3360.5,3361.5,3360.5,3361.5,208
ESH20,2020-02-20T18:15:00-06:00,2/21/2020,3361.5,3362,3360.75,3360.75,489
ESH20,2020-02-20T18:16:00-06:00,2/21/2020,3360.75,3361.5,3360.5,3361.25,320
ESH20,2020-02-20T18:17:00-06:00,2/21/2020,3361,3362,3361,3361.75,487
ESH20,2020-02-20T18:18:00-06:00,2/21/2020,3362,3362.25,3361,3361.5,209
ESH20,2020-02-20T18:19:00-06:00,2/21/2020,3361.5,3361.75,3361.25,3361.25,93
ESH20,2020-02-20T18:20:00-06:00,2/21/2020,3361.25,3362.25,3361.25,3362.25,351
ESH20,2020-02-20T18:21:00-06:00,2/21/2020,3362.25,3362.5,3361.75,3362.5,531
ESH20,2020-02-20T18:22:00-06:00,2/21/2020,3362.5,3362.5,3362,3362,805
ESH20,2020-02-20T18:23:00-06:00,2/21/2020,3361.75,3364.5,3361.25,3364,1706
ESH20,2020-02-20T18:24:00-06:00,2/21/2020,3364,3364,3362.75,3363,604
ESH20,2020-02-20T18:25:00-06:00,2/21/2020,3363.25,3364,3362.75,3363.75,613
ESH20,2020-02-20T18:26:00-06:00,2/21/2020,3364,3364,3362.25,3362.25,480
ESH20,2020-02-20T18:27:00-06:00,2/21/2020,3362.5,3362.5,3360.5,3361,857
ESH20,2020-02-20T18:28:00-06:00,2/21/2020,3361.25,3361.5,3361,3361.25,200
ESH20,2020-02-20T18:29:00-06:00,2/21/2020,3361,3362.25,3361,3362,334
ESH20,2020-02-20T18:30:00-06:00,2/21/2020,3362,3362.75,3361.75,3361.75,367
ESH20,2020-02-20T18:31:00-06:00,2/21/2020,3362,3362,3361.5,3362,198
ESH20,2020-02-20T18:32:00-06:00,2/21/2020,3362.25,3363.25,3362.25,3363.25,187
ESH20,2020-02-20T18:33:00-06:00,2/21/2020,3363.25,3363.75,3362.75,3362.75,261
ESH20,2020-02-20T18:34:00-06:00,2/21/2020,3362.75,3363.5,3362.5,3362.75,191
ESH20,2020-02-20T18:35:00-06:00,2/21/2020,3363,3363.75,3362.75,3363.5,148
ESH20,2020-02-20T18:36:00-06:00,2/21/2020,3363.5,3364,3363.5,3363.75,251
ESH20,2020-02-20T18:37:00-06:00,2/21/2020,3364,3364.75,3363.75,3364.5,261
ESH20,2020-02-20T18:38:00-06:00,2/21/2020,3364.75,3365,3364.25,3365,353
ESH20,2020-02-20T18:39:00-06:00,2/21/2020,3365.25,3365.75,3364.5,3365,462
ESH20,2020-02-20T18:40:00-06:00,2/21/2020,3365,3365,3364.5,3364.5,302
ESH20,2020-02-20T18:41:00-06:00,2/21/2020,3364.5,3364.75,3364,3364,168
ESH20,2020-02-20T18:42:00-06:00,2/21/2020,3364,3364.75,3364,3364.5,108
ESH20,2020-02-20T18:43:00-06:00,2/21/2020,3364.75,3364.75,3363,3363.25,453
ESH20,2020-02-20T18:44:00-06:00,2/21/2020,3363,3363.25,3362,3363,667
ESH20,2020-02-20T18:45:00-06:00,2/21/2020,3363,3363,3362.25,3362.25,219
ESH20,2020-02-20T18:46:00-06:00,2/21/2020,3362.5,3362.75,3362.25,3362.25,270
ESH20,2020-02-20T18:47:00-06:00,2/21/2020,3362.25,3362.75,3361.5,3361.75,431
ESH20,2020-02-20T18:48:00-06:00,2/21/2020,3361.5,3362,3361,3362,293
ESH20,2020-02-20T18:49:00-06:00,2/21/2020,3362,3362.75,3362,3362.25,261
ESH20,2020-02-20T18:50:00-06:00,2/21/2020,3362.5,3363,3362.25,3362.5,119
ESH20,2020-02-20T18:51:00-06:00,2/21/2020,3362.75,3363.25,3362.5,3362.5,208
ESH20,2020-02-20T18:52:00-06:00,2/21/2020,3362.5,3362.5,3361.75,3362,213
ESH20,2020-02-20T18:53:00-06:00,2/21/2020,3362,3362.25,3360.25,3360.5,2224
ESH20,2020-02-20T18:54:00-06:00,2/21/2020,3360.5,3361.5,3360.5,3361.25,418
ESH20,2020-02-20T18:55:00-06:00,2/21/2020,3361,3361.5,3360.75,3361.25,464
ESH20,2020-02-20T18:56:00-06:00,2/21/2020,3361.25,3362,3361.25,3361.75,653
ESH20,2020-02-20T18:57:00-06:00,2/21/2020,3362,3362.5,3361.75,3362.25,362
ESH20,2020-02-20T18:58:00-06:00,2/21/2020,3362,3362,3361.75,3362,145
ESH20,2020-02-20T18:59:00-06:00,2/21/2020,3362,3362.75,3362,3362.75,162
ESH20,2020-02-20T19:00:00-06:00,2/21/2020,3362.75,3363.5,3358.5,3359.5,1903
ESH20,2020-02-20T19:01:00-06:00,2/21/2020,3359.75,3361.5,3359.5,3361,712
ESH20,2020-02-20T19:02:00-06:00,2/21/2020,3361,3361,3359.5,3359.5,555
ESH20,2020-02-20T19:03:00-06:00,2/21/2020,3359.75,3360.5,3359.25,3359.75,391
ESH20,2020-02-20T19:04:00-06:00,2/21/2020,3359.5,3360.5,3359.25,3359.75,429
ESH20,2020-02-20T19:05:00-06:00,2/21/2020,3359.75,3360,3359,3360,301
ESH20,2020-02-20T19:06:00-06:00,2/21/2020,3359.75,3360.75,3359.75,3360.5,413
ESH20,2020-02-20T19:07:00-06:00,2/21/2020,3360.5,3361.5,3360.5,3361.25,423
ESH20,2020-02-20T19:08:00-06:00,2/21/2020,3361,3362,3360.75,3361.75,244
ESH20,2020-02-20T19:09:00-06:00,2/21/2020,3361.75,3362,3360,3360.75,522
ESH20,2020-02-20T19:10:00-06:00,2/21/2020,3360.5,3361.5,3359.75,3361.25,558
ESH20,2020-02-20T19:11:00-06:00,2/21/2020,3361.25,3361.5,3360.75,3360.75,195
ESH20,2020-02-20T19:12:00-06:00,2/21/2020,3360.75,3362,3360.75,3361.5,407
ESH20,2020-02-20T19:13:00-06:00,2/21/2020,3361.25,3362.75,3361.25,3361.5,587
ESH20,2020-02-20T19:14:00-06:00,2/21/2020,3361.75,3361.75,3361.25,3361.5,275
ESH20,2020-02-20T19:15:00-06:00,2/21/2020,3361.5,3363.5,3361.5,3362.75,1007
ESH20,2020-02-20T19:16:00-06:00,2/21/2020,3362.75,3363.5,3362.25,3363.5,574
ESH20,2020-02-20T19:17:00-06:00,2/21/2020,3363.5,3364.75,3363.25,3363.75,643
ESH20,2020-02-20T19:18:00-06:00,2/21/2020,3364,3364.25,3363.75,3364,313
